Date/Time,Latitude,Longitude,TTT [°C],PPPP [hPa],Tilt [deg],Compass bearing [deg],QF pos
2020-01-27 19:00:00,87.55796,101.78236,1017,-29.25,2,238,0
2020-01-27 21:00:00,87.558306,101.797653,1018,-31.3125,2,241,0
2020-01-27 23:00:00,87.559133,101.78252,1018,-32.625,2,235,0
2020-01-28 01:00:00,87.56032,101.74912,1018,-33.5625,2,238,0
2020-01-28 03:00:00,87.561226,101.72344,1018,-33.9375,2,238,0
2020-01-28 05:00:00,87.561746,101.710266,1019,-34.875,2,235,0
2020-01-28 07:00:00,87.562386,101.693346,1019,-35.3125,2,234,0
2020-01-28 09:00:00,87.563426,101.66144,1018,-35.125,2,235,0
2020-01-28 11:00:00,87.564906,101.616533,1018,-34.625,2,237,0
2020-01-28 13:00:00,87.56684,101.570266,1017,-33.8125,2,239,0
2020-01-28 15:00:00,87.568493,101.534866,1016,-32.9375,2,239,0
2020-01-28 17:00:00,87.569826,101.505986,1015,-32.625,2,240,0
2020-01-28 19:00:00,87.57192,101.4598,1015,-30.875,2,240,0
2020-01-28 21:00:00,87.573626,101.396,1014,-28.8125,2,237,0
2020-01-28 23:00:00,87.576853,101.311653,1013,-27.875,2,238,0
2020-01-29 01:00:00,87.579026,101.240906,1012,-26.8125,2,241,0
2020-01-29 03:00:00,87.580533,101.182506,1012,-25.875,2,234,0
2020-01-29 05:00:00,87.581173,101.129133,1012,-25.375,2,243,0
2020-01-29 07:00:00,87.581493,101.080186,1011,-24.5625,2,241,0
2020-01-29 09:00:00,87.582066,101.049053,1011,-23.75,2,244,0
2020-01-29 11:00:00,87.582866,101.026933,1010,-23.0625,2,244,0
2020-01-29 13:00:00,87.584026,101.027626,1009,-22.375,2,239,0
2020-01-29 15:00:00,87.584426,101.07412,1008,-22.125,2,240,0
2020-01-29 17:00:00,87.583933,101.16072,1006,-22.125,2,243,0
2020-01-29 19:00:00,87.583853,101.256146,1005,-21.875,2,240,0
2020-01-29 21:00:00,87.58524,101.39896,1003,-21.125,2,245,0
2020-01-29 23:00:00,87.586973,101.550173,1001,-20.8125,2,241,0
2020-01-30 01:00:00,87.588053,101.699093,999,-20.3125,2,244,0
2020-01-30 03:00:00,87.588466,101.851453,998,-19.1875,2,245,0
2020-01-30 05:00:00,87.588226,102.010786,996,-17.9375,2,240,0
2020-01-30 07:00:00,87.586066,102.143666,994,-16.0625,2,245,0
2020-01-30 09:00:00,87.5798,102.26524,996,-16.5625,2,248,0
2020-01-30 11:00:00,87.569413,102.340066,999,-18.75,2,239,0
2020-01-30 13:00:00,87.55868,102.339533,1001,-20.1875,2,242,0
2020-01-30 15:00:00,87.549386,102.31056,1004,-22.8125,2,239,0
2020-01-30 17:00:00,87.54184,102.270946,1006,-26.5,2,238,0
2020-01-30 19:00:00,87.5366,102.248093,1008,-28.375,2,241,0
2020-01-30 21:00:00,87.533346,102.22904,1009,-29.625,2,235,0
2020-01-30 23:00:00,87.5326,102.2164,1010,-30.625,2,237,0
2020-01-31 01:00:00,87.532866,102.22404,1011,-30.875,2,237,0
2020-01-31 03:00:00,87.533906,102.248693,1010,-32.3125,2,238,0
2020-01-31 05:00:00,87.535626,102.268053,1009,-31.875,2,239,0
2020-01-31 07:00:00,87.540506,102.269893,1006,-29.1875,2,239,0
2020-01-31 09:00:00,87.5486,102.245106,1003,-27.25,2,240,0
2020-01-31 11:00:00,87.55908,102.21008,1000,-26.1875,2,235,0
2020-01-31 13:00:00,87.570653,102.158826,996,-25.3125,2,241,0
2020-01-31 15:00:00,87.581213,102.125386,993,-23.8125,2,239,0
2020-01-31 17:00:00,87.589826,102.142853,989,-21.25,2,246,0
2020-01-31 19:00:00,87.59584,102.185093,986,-18.8125,2,247,0
2020-01-31 21:00:00,87.60132,102.222346,983,-17.5625,2,243,0
2020-01-31 23:00:00,87.604946,102.242853,981,-16.6875,2,248,0
2020-02-01 01:00:00,87.606813,102.236266,978,-15.8125,2,243,0
2020-02-01 03:00:00,87.60356,102.153106,977,-15.5625,2,246,0
2020-02-01 05:00:00,87.5868,101.957893,982,-20.1875,2,243,0
2020-02-01 07:00:00,87.56104,101.695866,987,-23.0,2,246,0
2020-02-01 09:00:00,87.536293,101.375573,991,-24.9375,2,244,0
2020-02-01 11:00:00,87.519626,101.14644,995,-26.4375,2,245,0
2020-02-01 13:00:00,87.508986,101.118293,999,-28.1875,2,242,0
2020-02-01 15:00:00,87.498013,101.193493,1002,-29.875,2,242,0
2020-02-01 17:00:00,87.48456,101.264826,1004,-31.5,2,237,0
2020-02-01 19:00:00,87.470973,101.252973,1005,-32.75,2,239,0
2020-02-01 21:00:00,87.461786,101.166826,1006,-33.375,2,236,0
2020-02-01 23:00:00,87.45824,101.09256,1007,-34.375,2,239,0
2020-02-02 01:00:00,87.45828,101.046986,1007,-34.6875,2,236,0
2020-02-02 03:00:00,87.45996,101.017453,1007,-33.5,2,237,0
2020-02-02 05:00:00,87.460826,100.96356,1006,-32.25,2,237,0
2020-02-02 07:00:00,87.46,100.820693,1006,-31.5,2,236,0
2020-02-02 09:00:00,87.4602,100.57692,1006,-30.875,2,240,0
2020-02-02 11:00:00,87.463173,100.29796,1006,-31.1875,2,240,0
2020-02-02 13:00:00,87.466373,100.082253,1006,-31.875,2,242,0
2020-02-02 15:00:00,87.469053,99.9168,1007,-32.3125,2,237,0
2020-02-02 17:00:00,87.470346,99.780333,1008,-32.6875,2,239,0
2020-02-02 19:00:00,87.47112,99.62588,1009,-32.6875,2,237,0
2020-02-02 21:00:00,87.474733,99.424106,1008,-31.6875,2,243,0
2020-02-02 23:00:00,87.48428,99.204106,1008,-30.75,2,242,0
2020-02-03 01:00:00,87.4966,99.013506,1007,-29.875,2,238,0
2020-02-03 03:00:00,87.5086,98.868013,1006,-29.25,2,240,0
2020-02-03 05:00:00,87.518866,98.779813,1005,-28.5,2,240,0
2020-02-03 07:00:00,87.526866,98.738373,1005,-26.9375,2,242,0
2020-02-03 09:00:00,87.5334,98.759506,1005,-24.8125,2,239,0
2020-02-03 11:00:00,87.53928,98.88016,1005,-21.25,2,243,0
2020-02-03 13:00:00,87.545333,99.069693,1006,-20.0,2,243,0
2020-02-03 15:00:00,87.551106,99.282866,1007,-20.0625,2,245,0
2020-02-03 17:00:00,87.55492,99.494706,1008,-20.25,2,235,0
2020-02-03 19:00:00,87.557773,99.681693,1009,-20.5,2,242,0
2020-02-03 21:00:00,87.560466,99.845693,1010,-20.0,2,244,0
2020-02-03 23:00:00,87.564813,100.02648,1011,-20.3125,2,245,0
2020-02-04 01:00:00,87.569666,100.23304,1012,-20.6875,2,243,0
2020-02-04 03:00:00,87.57428,100.441386,1014,-21.5,2,242,0
2020-02-04 05:00:00,87.57864,100.634,1015,-23.3125,2,240,0
2020-02-04 07:00:00,87.582466,100.80052,1017,-24.75,2,236,0
2020-02-04 09:00:00,87.585333,100.920813,1019,-25.625,2,236,0
2020-02-04 11:00:00,87.5884,100.98628,1020,-26.125,2,241,0
2020-02-04 13:00:00,87.592786,101.018013,1020,-26.75,2,242,0
2020-02-04 15:00:00,87.598053,101.043226,1020,-27.1875,2,241,0
2020-02-04 17:00:00,87.603053,101.06804,1021,-27.625,2,235,0
2020-02-04 19:00:00,87.607293,101.085786,1020,-27.6875,2,242,0
2020-02-04 21:00:00,87.61112,101.08408,1019,-27.3125,2,241,0
2020-02-04 23:00:00,87.615506,101.05832,1019,-27.0,2,240,0
2020-02-05 01:00:00,87.62148,101.01268,1018,-27.125,2,238,0
2020-02-05 03:00:00,87.6284,100.974506,1018,-27.1875,2,241,0
2020-02-05 05:00:00,87.635173,100.949826,1017,-26.8125,2,243,0
2020-02-05 07:00:00,87.641133,100.895266,1016,-26.375,2,239,0
2020-02-05 09:00:00,87.646746,100.826573,1016,-27.25,2,237,0
2020-02-05 11:00:00,87.6526,100.732946,1014,-27.6875,2,239,0
2020-02-05 13:00:00,87.659133,100.623293,1013,-27.875,2,244,0
2020-02-05 15:00:00,87.666586,100.50996,1011,-26.9375,2,242,0
2020-02-05 17:00:00,87.674213,100.411133,1010,-26.1875,2,241,0
2020-02-05 19:00:00,87.680773,100.341906,1010,-26.8125,2,242,0
2020-02-05 21:00:00,87.685906,100.296413,1010,-26.75,2,244,0
2020-02-05 23:00:00,87.689773,100.264106,1010,-27.6875,2,241,0
2020-02-06 01:00:00,87.693453,100.237933,1009,-27.75,2,238,0
2020-02-06 03:00:00,87.697906,100.1964,1009,-27.375,2,242,0
2020-02-06 05:00:00,87.702213,100.164533,1008,-26.8125,2,241,0
2020-02-06 07:00:00,87.706533,100.136826,1007,-24.375,2,238,0
2020-02-06 09:00:00,87.71148,100.127373,1006,-22.1875,2,240,0
2020-02-06 11:00:00,87.716,100.11544,1006,-21.3125,2,243,0
2020-02-06 13:00:00,87.719693,100.09808,1007,-21.6875,2,246,0
2020-02-06 15:00:00,87.72392,100.077706,1006,-22.4375,2,245,0
2020-02-06 17:00:00,87.726746,100.07,1006,-22.0,2,239,0
2020-02-06 19:00:00,87.7298,100.070106,1006,-21.0625,2,246,0
2020-02-06 21:00:00,87.73188,100.069,1006,-21.375,2,241,0
2020-02-06 23:00:00,87.73336,100.058306,1007,-22.25,2,243,0
2020-02-07 01:00:00,87.735746,100.050226,1007,-23.5,2,240,0
2020-02-07 03:00:00,87.738146,100.051746,1007,-23.1875,2,238,0
2020-02-07 05:00:00,87.740413,100.060413,1007,-24.1875,2,244,0
2020-02-07 07:00:00,87.742533,100.076346,1007,-25.4375,2,240,0
2020-02-07 09:00:00,87.744586,100.095693,1008,-25.5625,2,240,0
2020-02-07 11:00:00,87.746413,100.11724,1008,-26.3125,2,243,0
2020-02-07 13:00:00,87.748066,100.13528,1009,-27.25,2,239,0
2020-02-07 15:00:00,87.749973,100.159386,1010,-27.375,2,239,0
2020-02-07 17:00:00,87.752133,100.189973,1011,-28.0,2,238,0
2020-02-07 19:00:00,87.754213,100.226173,1012,-28.75,2,242,0
2020-02-07 21:00:00,87.756133,100.258506,1013,-28.6875,2,241,0
2020-02-07 23:00:00,87.758213,100.27956,1014,-29.0,2,241,0
2020-02-08 01:00:00,87.76084,100.292786,1015,-29.75,2,241,0
2020-02-08 03:00:00,87.7638,100.308133,1015,-30.375,2,240,0
2020-02-08 05:00:00,87.766826,100.326786,1016,-30.5625,2,239,0
2020-02-08 07:00:00,87.769773,100.341026,1015,-29.75,2,240,0
2020-02-08 09:00:00,87.773053,100.331666,1016,-29.5,2,236,0
2020-02-08 11:00:00,87.77648,100.306293,1016,-29.25,2,240,0
2020-02-08 13:00:00,87.7806,100.273693,1015,-27.9375,2,237,0
2020-02-08 15:00:00,87.785,100.24504,1014,-25.875,2,241,0
2020-02-08 17:00:00,87.79056,100.202373,1013,-25.5,2,239,0
2020-02-08 19:00:00,87.795893,100.15972,1013,-25.5625,2,242,0
2020-02-08 21:00:00,87.80104,100.116346,1013,-25.125,2,238,0
2020-02-08 23:00:00,87.805813,100.06256,1013,-25.625,2,239,0
2020-02-09 01:00:00,87.810226,100.000866,1012,-25.5625,2,237,0
2020-02-09 03:00:00,87.814106,99.938733,1012,-25.8125,2,241,0
2020-02-09 05:00:00,87.819533,99.862093,1011,-26.0,2,242,0
2020-02-09 07:00:00,87.824986,99.77988,1011,-26.375,2,241,0
2020-02-09 09:00:00,87.83016,99.703306,1011,-27.25,2,241,0
2020-02-09 11:00:00,87.835333,99.620186,1011,-26.3125,2,240,0
2020-02-09 13:00:00,87.84,99.544093,1011,-27.75,2,241,0
2020-02-09 15:00:00,87.845146,99.464066,1010,-28.0625,2,240,0
2020-02-09 17:00:00,87.850173,99.377146,1010,-28.0,2,239,0
2020-02-09 19:00:00,87.85568,99.278466,1010,-27.625,2,243,0
2020-02-09 21:00:00,87.86224,99.17516,1010,-26.875,2,241,0
2020-02-09 23:00:00,87.869546,99.080986,1010,-26.6875,2,241,0
2020-02-10 01:00:00,87.875973,98.992573,1010,-26.625,2,239,0
2020-02-10 03:00:00,87.881093,98.915093,1011,-26.75,2,240,0
2020-02-10 05:00:00,87.88584,98.837093,1012,-26.1875,2,244,0
2020-02-10 07:00:00,87.890426,98.749626,1013,-25.8125,2,239,0
2020-02-10 09:00:00,87.89516,98.644933,1014,-26.0,2,241,0
2020-02-10 11:00:00,87.899973,98.534586,1015,-25.6875,2,239,0
2020-02-10 13:00:00,87.904266,98.42944,1016,-25.625,2,240,0
2020-02-10 15:00:00,87.90784,98.324586,1017,-25.75,2,240,0
2020-02-10 17:00:00,87.91084,98.21652,1018,-26.25,2,239,0
2020-02-10 19:00:00,87.913946,98.08884,1019,-27.0,2,241,0
2020-02-10 21:00:00,87.917973,97.93348,1020,-27.6875,2,243,0
2020-02-10 23:00:00,87.922693,97.766066,1021,-28.375,2,239,0
2020-02-11 01:00:00,87.92728,97.604066,1022,-28.875,2,241,0
2020-02-11 03:00:00,87.9308,97.454706,1022,-29.4375,2,238,0
2020-02-11 05:00:00,87.93336,97.307426,1022,-29.5625,2,243,0
2020-02-11 07:00:00,87.93576,97.140346,1023,-29.3125,2,243,0
2020-02-11 09:00:00,87.93856,96.935013,1023,-29.25,2,238,0
2020-02-11 11:00:00,87.942106,96.711333,1022,-29.5625,2,239,0
2020-02-11 13:00:00,87.94624,96.4944,1022,-29.9375,2,238,0
2020-02-11 15:00:00,87.949853,96.305013,1022,-30.5,2,234,0
2020-02-11 17:00:00,87.952653,96.138693,1022,-30.875,2,236,0
2020-02-11 19:00:00,87.955506,95.969546,1022,-30.9375,2,240,0
2020-02-11 21:00:00,87.959866,95.772066,1021,-30.4375,2,236,0
2020-02-11 23:00:00,87.965826,95.55412,1021,-29.625,2,239,0
2020-02-12 01:00:00,87.972733,95.338426,1021,-29.8125,2,239,0
2020-02-12 03:00:00,87.979053,95.149626,1020,-30.3125,2,237,0
2020-02-12 05:00:00,87.983906,94.994693,1020,-30.5625,2,240,0
2020-02-12 07:00:00,87.989186,94.831346,1020,-30.6875,2,241,0
2020-02-12 09:00:00,87.99592,94.64036,1019,-30.75,2,239,0
2020-02-12 11:00:00,88.00452,94.43084,1019,-30.75,2,236,0
2020-02-12 13:00:00,88.014106,94.232533,1018,-30.1875,2,239,0
2020-02-12 15:00:00,88.0232,94.058546,1018,-29.75,2,235,0
2020-02-12 17:00:00,88.03148,93.89984,1017,-29.375,2,236,0
2020-02-12 19:00:00,88.039106,93.70676,1017,-28.875,2,240,0
2020-02-12 21:00:00,88.04692,93.44932,1016,-28.3125,2,238,0
2020-02-12 23:00:00,88.055173,93.160093,1015,-28.3125,2,237,0
2020-02-13 01:00:00,88.063786,92.868666,1015,-28.0,2,239,0
2020-02-13 03:00:00,88.071906,92.599786,1014,-27.6875,2,239,0
2020-02-13 05:00:00,88.079053,92.345786,1013,-27.75,2,240,0
2020-02-13 07:00:00,88.08672,92.06664,1012,-27.75,2,239,0
2020-02-13 09:00:00,88.093453,91.738946,1011,-27.875,2,240,0
2020-02-13 11:00:00,88.102773,91.37168,1010,-27.8125,2,242,0
2020-02-13 13:00:00,88.11076,90.978226,1008,-28.0625,2,239,0
2020-02-13 15:00:00,88.121826,90.58384,1007,-28.125,2,236,0
2020-02-13 17:00:00,88.129733,90.178146,1005,-27.875,2,240,0
2020-02-13 19:00:00,88.13428,89.773426,1003,-27.25,2,240,0
2020-02-13 21:00:00,88.141533,89.375613,1002,-26.25,2,242,0
2020-02-13 23:00:00,88.149253,89.0042,1001,-25.9375,2,242,0
